ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,VPH_C_ELEC,VPH_INTER,VPH_CEL,VPH_STVP,VPH_PC
17,Morelos,020,Tepoztlán,0112,Tecuahuitl,11,4,11,2,3
17,Morelos,020,Tepoztlán,0113,Lomas del Pedregal,481,173,457,75,69
17,Morelos,020,Tepoztlán,0114,Otlahyo (Camino Antiguo a Santo Domingo),7,5,7,5,3
17,Morelos,020,Tepoztlán,0115,Cerritos de García (Textilacatl),149,86,150,32,25
17,Morelos,020,Tepoztlán,0116,Bosques de Santa Catarina,19,6,13,3,2
17,Morelos,020,Tepoztlán,0117,Otlayuca,*,*,*,*,*
17,Morelos,020,Tepoztlán,0118,Chichihuitecan,56,16,51,9,6
17,Morelos,020,Tepoztlán,9998,Localidades de una vivienda,3,1,4,2,2
17,Morelos,020,Tepoztlán,9999,Localidades de dos viviendas,8,2,8,4,0
17,Morelos,021,Tetecala,0000,Total del Municipio,2376,863,1973,725,541
17,Morelos,021,Tetecala,0001,Tetecala,1522,641,1289,483,414
17,Morelos,021,Tetecala,0002,Actopan,82,35,73,36,17
17,Morelos,021,Tetecala,0003,Contlalco,94,21,71,30,9
17,Morelos,021,Tetecala,0004,Cuautlita,108,45,79,28,21
17,Morelos,021,Tetecala,0005,Colonia Francisco Sarabia,18,3,14,4,2
17,Morelos,021,Tetecala,0008,El Cerrito (Cerrito de las Cruces),74,17,65,11,13
17,Morelos,021,Tetecala,0014,Colonia Sonora,271,60,209,93,36
17,Morelos,021,Tetecala,0015,Rancho Tonantzincalli,*,*,*,*,*
17,Morelos,021,Tetecala,0016,Colonia Mariano Matamoros,150,34,128,29,21
17,Morelos,021,Tetecala,0017,Rancho San Ignacio,*,*,*,*,*
17,Morelos,021,Tetecala,0021,Colonia la Joya,*,*,*,*,*
17,Morelos,021,Tetecala,0022,El Móvil,3,0,1,1,0
17,Morelos,021,Tetecala,0023,Francisco Sarabia,18,0,16,1,2
17,Morelos,021,Tetecala,0024,Colonia el Charco,24,4,16,6,3
17,Morelos,021,Tetecala,0025,Llano Viejo,3,0,2,1,0
17,Morelos,021,Tetecala,0026,Rancho Vaso Dos,1,1,2,0,1
17,Morelos,021,Tetecala,0027,Palos de Fierro,4,1,4,1,1
17,Morelos,021,Tetecala,9998,Localidades de una vivienda,*,*,*,*,*
17,Morelos,021,Tetecala,9999,Localidades de dos viviendas,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0000,Total del Municipio,3737,1109,3130,861,607
17,Morelos,022,Tetela del Volcán,0001,Tetela del Volcán,3074,982,2590,773,568
17,Morelos,022,Tetela del Volcán,0003,Tlalmimilulpan (San Pedro),473,114,378,58,22
17,Morelos,022,Tetela del Volcán,0005,Lomas Lindas,51,4,51,13,4
17,Morelos,022,Tetela del Volcán,0012,El Malinal,8,0,4,0,0
17,Morelos,022,Tetela del Volcán,0015,San Miguel,5,0,4,1,1
17,Morelos,022,Tetela del Volcán,0017,Zacapechpa (Zacapezuca),20,3,14,1,3
17,Morelos,022,Tetela del Volcán,0018,El Capulín,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0019,Paluca,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0020,Potrero del Frijol (Temoaya),*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0021,Los Rodríguez,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0022,Tecla,9,0,7,0,0
17,Morelos,022,Tetela del Volcán,0023,Tlalamayocan,41,6,34,8,3
17,Morelos,022,Tetela del Volcán,0037,Cacapola,14,0,14,2,0
17,Morelos,022,Tetela del Volcán,0038,El Calabazo,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0044,El Espinal,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0046,Potrero de los Bueyes,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0048,San Pablo,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0049,San Sebastián,*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0053,Potrero de León (Rancho el León),*,*,*,*,*
17,Morelos,022,Tetela del Volcán,0055,El Encinal,30,0,23,3,5
17,Morelos,022,Tetela del Volcán,0061,Huacaltepoxco [Parque de los Venados],*,*,*,*,*
17,Morelos,022,Tetela del Volcán,9998,Localidades de una vivienda,8,0,7,2,1
17,Morelos,022,Tetela del Volcán,9999,Localidades de dos viviendas,4,0,4,0,0
17,Morelos,023,Tlalnepantla,0000,Total del Municipio,2042,502,1730,597,284
17,Morelos,023,Tlalnepantla,0001,Tlalnepantla,1108,275,971,293,158
17,Morelos,023,Tlalnepantla,0002,Felipe Neri (Cuatepec),430,118,307,90,52
17,Morelos,023,Tlalnepantla,0003,El Vigía (San Nicolás del Monte),257,26,231,93,29
17,Morelos,023,Tlalnepantla,0007,El Pedregal,170,53,151,83,24
17,Morelos,023,Tlalnepantla,0008,Fraccionamiento Calmil,15,9,15,11,8
17,Morelos,023,Tlalnepantla,0009,Fraccionamiento los Robles,8,7,7,7,5
17,Morelos,023,Tlalnepantla,0012,Fraccionamiento Hacienda Monte de los Olivos,*,*,*,*,*
17,Morelos,023,Tlalnepantla,0013,Campo Chicahuaxco,4,0,4,1,0
17,Morelos,023,Tlalnepantla,0014,Campo Cuauyeca,3,0,3,1,0
17,Morelos,023,Tlalnepantla,0015,Campo los Jagüeyes,5,3,4,2,0
17,Morelos,023,Tlalnepantla,0016,Campo Tepehuaxtitla,27,10,26,7,5
17,Morelos,023,Tlalnepantla,0017,Bosques de Morelos,6,0,3,3,0
17,Morelos,023,Tlalnepantla,0019,Fraccionamiento Hacienda Villa Campestre,7,1,6,5,3
17,Morelos,023,Tlalnepantla,9999,Localidades de dos viviendas,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0000,Total del Municipio,14985,7296,13023,7163,3815
17,Morelos,024,Tlaltizapán de Zapata,0001,Tlaltizapán,3151,1629,2738,1684,954
17,Morelos,024,Tlaltizapán de Zapata,0002,Acamilpa,554,269,451,307,136
17,Morelos,024,Tlaltizapán de Zapata,0004,Barranca Honda,235,75,200,86,38
17,Morelos,024,Tlaltizapán de Zapata,0005,Bonifacio García (Colonia Alejandra),625,328,575,370,165
17,Morelos,024,Tlaltizapán de Zapata,0006,San Pablo Hidalgo,185,54,89,25,16
17,Morelos,024,Tlaltizapán de Zapata,0007,Huatecalco,1054,520,908,550,258
17,Morelos,024,Tlaltizapán de Zapata,0009,Temilpa Nuevo,217,68,194,107,38
17,Morelos,024,Tlaltizapán de Zapata,0010,Pueblo Nuevo,356,172,306,162,92
17,Morelos,024,Tlaltizapán de Zapata,0011,Temimilcingo,458,217,413,252,82
17,Morelos,024,Tlaltizapán de Zapata,0012,Ticumán,1073,574,929,518,287
17,Morelos,024,Tlaltizapán de Zapata,0013,Santa Rosa Treinta,4902,2688,4236,2343,1384
17,Morelos,024,Tlaltizapán de Zapata,0015,Temilpa Viejo,298,117,267,157,61
17,Morelos,024,Tlaltizapán de Zapata,0016,San Rafael Zaragoza,365,109,300,94,51
17,Morelos,024,Tlaltizapán de Zapata,0017,Ex-Hacienda de Barreto,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0021,Huertas el Mirador,5,1,5,2,4
17,Morelos,024,Tlaltizapán de Zapata,0022,Las Estacas,13,2,11,8,1
17,Morelos,024,Tlaltizapán de Zapata,0030,La Cima,4,2,4,3,1
17,Morelos,024,Tlaltizapán de Zapata,0031,El Conquistador,42,12,34,14,5
17,Morelos,024,Tlaltizapán de Zapata,0042,Unidad Habitacional Número 1 Emiliano Zapata (Las Galeras),0,0,0,0,0
17,Morelos,024,Tlaltizapán de Zapata,0043,Campo la Organera,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0046,Rancho Joya del Fierro,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0049,Rancho los Soriano,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0051,Fraccionamiento Bugambilias,3,1,3,2,0
17,Morelos,024,Tlaltizapán de Zapata,0054,Colonia Morelos,45,19,43,10,4
17,Morelos,024,Tlaltizapán de Zapata,0057,El Jagüey,3,0,2,1,0
17,Morelos,024,Tlaltizapán de Zapata,0058,Manantiales de Ticumán [Club],*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0060,Granja Luis y Lupita,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0062,Campo el Llano (El Puente Verde),27,8,22,6,5
17,Morelos,024,Tlaltizapán de Zapata,0066,Ampliación Colonia el Tecolote,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0067,Colonia el Tecolote,7,7,7,2,2
17,Morelos,024,Tlaltizapán de Zapata,0068,Campo el Órgano,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0071,Rancho Palo Verde (El Cerro),*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0075,El Puente,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0079,La Cabañita,14,1,14,4,1
17,Morelos,024,Tlaltizapán de Zapata,0080,Colonia Francisco Javier Mina,4,0,11,0,0
17,Morelos,024,Tlaltizapán de Zapata,0081,Colonia Palo Prieto (Chipitongo),363,141,338,175,44
17,Morelos,024,Tlaltizapán de Zapata,0084,El Texcal,11,0,10,1,1
17,Morelos,024,Tlaltizapán de Zapata,0087,Campo la Organera,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0089,Fraccionamiento Huertos de Agua Linda,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0092,Colonia el Pochote,60,6,57,5,11
17,Morelos,024,Tlaltizapán de Zapata,0093,Casa Blanca,1,0,1,0,0
17,Morelos,024,Tlaltizapán de Zapata,0095,Panzacola [Restaurante Campestre],*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0097,Campo Verde,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0098,Colonia 10 de Mayo (La Matanza),153,24,138,34,11
17,Morelos,024,Tlaltizapán de Zapata,0099,El Mirador,4,1,3,0,0
17,Morelos,024,Tlaltizapán de Zapata,0100,Otilio Montaño,33,6,28,2,9
17,Morelos,024,Tlaltizapán de Zapata,0102,La Tarjea,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0104,Campo el Alférez,11,1,10,0,0
17,Morelos,024,Tlaltizapán de Zapata,0107,Las Palomas,18,17,17,8,5
17,Morelos,024,Tlaltizapán de Zapata,0109,El Monte del Ticumán,7,7,7,1,6
17,Morelos,024,Tlaltizapán de Zapata,0110,Rancho el Triunfo (Campo Lagunilla),4,0,4,0,0
17,Morelos,024,Tlaltizapán de Zapata,0114,Ampliación Zaragoza,6,1,6,3,2
17,Morelos,024,Tlaltizapán de Zapata,0115,Campo San Martín (Prolongación Brígida García),*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0116,Colonia Echeverría,112,35,98,48,14
17,Morelos,024,Tlaltizapán de Zapata,0118,Ampliación Benito Juárez,24,10,24,10,4
17,Morelos,024,Tlaltizapán de Zapata,0119,Campo la Oricera,56,6,45,11,7
17,Morelos,024,Tlaltizapán de Zapata,0120,Colonia el Chacal,5,0,5,0,1
17,Morelos,024,Tlaltizapán de Zapata,0121,El Tanque,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0122,Huepalo,58,25,56,21,8
17,Morelos,024,Tlaltizapán de Zapata,0123,La Joya de los Panales (Campo el Arquillo),39,13,39,17,6
17,Morelos,024,Tlaltizapán de Zapata,0124,Los Cajetes,12,2,12,3,2
17,Morelos,024,Tlaltizapán de Zapata,0125,Los Presidentes,20,1,16,5,0
17,Morelos,024,Tlaltizapán de Zapata,0126,Campo el Capire,5,2,5,2,1
17,Morelos,024,Tlaltizapán de Zapata,0127,Campo Casa Blanca,4,3,4,4,3
17,Morelos,024,Tlaltizapán de Zapata,0128,Ampliación Colonia el Mirador (Ampliación Bomba),50,20,48,20,10
17,Morelos,024,Tlaltizapán de Zapata,0129,La Mezquitera,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0130,Campo los San Juanes,2,0,6,0,2
17,Morelos,024,Tlaltizapán de Zapata,0131,Campo San Lucas,24,1,23,8,0
17,Morelos,024,Tlaltizapán de Zapata,0132,Lomas de Temilpa,0,0,2,0,0
17,Morelos,024,Tlaltizapán de Zapata,0133,Colonia Niños Héroes,135,34,127,19,15
17,Morelos,024,Tlaltizapán de Zapata,0134,Fraccionamiento Bonanza (Condominios Pontevedra),22,15,22,12,18
17,Morelos,024,Tlaltizapán de Zapata,0135,Llano Grande,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0137,Rancho la Florida,*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0138,La Provincia,79,42,79,38,48
17,Morelos,024,Tlaltizapán de Zapata,0139,Aquiles Serdán,3,0,3,0,0
17,Morelos,024,Tlaltizapán de Zapata,0140,Río Dulce [Campamento],*,*,*,*,*
17,Morelos,024,Tlaltizapán de Zapata,0141,La Cueva del Zopilote,8,2,8,2,0
17,Morelos,024,Tlaltizapán de Zapata,9998,Localidades de una vivienda,12,7,12,5,2
17,Morelos,024,Tlaltizapán de Zapata,9999,Localidades de dos viviendas,4,1,8,2,0
17,Morelos,025,Tlaquiltenango,0000,Total del Municipio,10019,4582,8099,4353,2654
17,Morelos,025,Tlaquiltenango,0001,Tlaquiltenango,5438,3120,4791,2669,1864
17,Morelos,025,Tlaquiltenango,0002,Ajuchitlán,61,9,25,41,5
17,Morelos,025,Tlaquiltenango,0004,Coaxitlán,139,8,125,75,6
17,Morelos,025,Tlaquiltenango,0006,Chimalacatlán,103,7,49,35,5
17,Morelos,025,Tlaquiltenango,0007,Los Elotes (San Miguel de los Elotes),29,1,11,8,1
17,Morelos,025,Tlaquiltenango,0008,La Era (Calalpa),139,3,64,48,2
17,Morelos,025,Tlaquiltenango,0009,Huautla,267,117,113,80,24
17,Morelos,025,Tlaquiltenango,0010,Huaxtla,20,2,8,13,0
17,Morelos,025,Tlaquiltenango,0011,Huixastla,73,1,52,40,3
17,Morelos,025,Tlaquiltenango,0012,Lorenzo Vázquez (Santa Cruz),240,102,139,30,19
17,Morelos,025,Tlaquiltenango,0013,La Mezquitera (El Astillero),172,11,106,61,12
17,Morelos,025,Tlaquiltenango,0014,Nexpa,142,41,82,44,10
17,Morelos,025,Tlaquiltenango,0015,Pueblo Viejo,147,9,139,30,10
17,Morelos,025,Tlaquiltenango,0016,Quilamula,222,93,95,82,21
17,Morelos,025,Tlaquiltenango,0017,Rancho Viejo,35,4,10,17,2
17,Morelos,025,Tlaquiltenango,0018,San José de Pala,139,13,62,36,12
17,Morelos,025,Tlaquiltenango,0019,Santiopa,39,3,15,11,2
17,Morelos,025,Tlaquiltenango,0020,Valle de Vázquez (Los Hornos),355,150,182,72,42
17,Morelos,025,Tlaquiltenango,0021,Xicatlacotla,108,0,101,44,8
17,Morelos,025,Tlaquiltenango,0022,Xochipala,41,6,24,19,1
17,Morelos,025,Tlaquiltenango,0023,Alfredo V. Bonfil (Chacampalco),603,274,528,269,125
17,Morelos,025,Tlaquiltenango,0025,Colonia 3 de Mayo (El Tepiolol),228,82,201,77,46
17,Morelos,025,Tlaquiltenango,0028,La Maroma,6,1,4,3,1
17,Morelos,025,Tlaquiltenango,0031,Unidad Habitacional Emiliano Zapata,107,4,93,38,5
17,Morelos,025,Tlaquiltenango,0038,Los Dormidos,10,1,9,2,0
17,Morelos,025,Tlaquiltenango,0039,Ixtoluca,*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0041,Paso de Palapa,4,1,4,0,1
17,Morelos,025,Tlaquiltenango,0042,Las Bóvedas,83,0,73,17,3
17,Morelos,025,Tlaquiltenango,0043,Las Carpas,112,12,97,74,13
17,Morelos,025,Tlaquiltenango,0045,Los Manantiales,*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0047,Campos del Texcal (Texcal la Joya),76,41,69,46,21
17,Morelos,025,Tlaquiltenango,0050,Granja Velarde (Campo el Texcal el Alto),7,5,8,2,6
17,Morelos,025,Tlaquiltenango,0052,Colonia Manzanarez,5,2,5,2,2
17,Morelos,025,Tlaquiltenango,0053,Palo Grande,232,35,194,50,18
17,Morelos,025,Tlaquiltenango,0054,Puente de la Cantora,3,3,3,3,2
17,Morelos,025,Tlaquiltenango,0061,El Amate,*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0062,El Calabazal (Rancho la Ceiba),4,0,4,2,0
17,Morelos,025,Tlaquiltenango,0063,Callejón Viejo de la Maroma,13,4,12,6,3
17,Morelos,025,Tlaquiltenango,0065,Los Cuatecomates (El Polvorín),*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0070,Aguaje Zacualpan (El Paraje),*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0072,La Bomba,*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0077,Campo el Huajal,4,0,5,1,0
17,Morelos,025,Tlaquiltenango,0078,Los Muros,*,*,*,*,*
17,Morelos,025,Tlaquiltenango,0081,Los Presidentes,57,27,52,18,25
17,Morelos,025,Tlaquiltenango,0084,Fraccionamiento Villas de Jojutla,541,386,529,283,331
17,Morelos,025,Tlaquiltenango,0087,La Mesa del Huayacán,9,2,8,2,1
17,Morelos,025,Tlaquiltenango,9998,Localidades de una vivienda,4,1,4,2,1
17,Morelos,025,Tlaquiltenango,9999,Localidades de dos viviendas,2,1,4,1,1
17,Morelos,026,Tlayacapan,0000,Total del Municipio,5007,2018,4588,2229,1265
17,Morelos,026,Tlayacapan,0001,Tlayacapan,2137,1072,1959,1187,697
17,Morelos,026,Tlayacapan,0002,Amatlipac (San Agustín Amatlipac),191,103,165,77,41
17,Morelos,026,Tlayacapan,0003,Cuauhtempan (San Andrés Cuauhtempan),426,135,389,224,89
17,Morelos,026,Tlayacapan,0004,Los Laureles (San José de los Laureles),422,93,370,204,47
17,Morelos,026,Tlayacapan,0005,Ex-Hacienda Pantitlán,47,14,46,17,7
17,Morelos,026,Tlayacapan,0006,Nacatongo,307,90,266,93,61
17,Morelos,026,Tlayacapan,0007,El Ahuehuete,48,19,40,12,7
17,Morelos,026,Tlayacapan,0008,Las Vivianas,249,92,224,67,58
17,Morelos,026,Tlayacapan,0009,Emiliano Zapata,110,32,104,42,19
17,Morelos,026,Tlayacapan,0010,Jardines de Tlayacapan,57,42,55,30,33
17,Morelos,026,Tlayacapan,0013,Paraíso del Sol [Club Privado],*,*,*,*,*
17,Morelos,026,Tlayacapan,0014,Los Ciruelos,5,2,5,1,3
17,Morelos,026,Tlayacapan,0017,Colonia Texalo (La Cerámica),94,37,89,34,30
17,Morelos,026,Tlayacapan,0018,Colonia 3 de Mayo,55,10,50,8,6
17,Morelos,026,Tlayacapan,0019,Valle de Oaxtepec,27,12,26,9,9
17,Morelos,026,Tlayacapan,0020,Colonia Puente Pantitlán,151,45,146,35,22
17,Morelos,026,Tlayacapan,0022,Unidad Habitacional Lázaro Cárdenas,44,15,41,13,12
17,Morelos,026,Tlayacapan,0023,Pedregal Tlalli,18,10,17,10,1
17,Morelos,026,Tlayacapan,0025,Las Calandrias,*,*,*,*,*
17,Morelos,026,Tlayacapan,0026,Rancho el Bebedero,9,0,9,1,1
17,Morelos,026,Tlayacapan,0027,Fraccionamiento Tepozteco la Cortina,*,*,*,*,*
17,Morelos,026,Tlayacapan,0031,La Copalera,21,5,20,6,6
17,Morelos,026,Tlayacapan,0032,Cruz Blanca,8,4,10,5,5
17,Morelos,026,Tlayacapan,0034,Colonia Joyas del Astillero,23,14,25,9,6
17,Morelos,026,Tlayacapan,0037,Parada Casa Blanca,*,*,*,*,*
17,Morelos,026,Tlayacapan,0039,Loma del Copal Redondo,*,*,*,*,*
17,Morelos,026,Tlayacapan,0040,Rancho Correa,18,8,18,11,7
17,Morelos,026,Tlayacapan,0041,Rancho de Cartón Kilómetro 10,16,3,15,2,4
17,Morelos,026,Tlayacapan,0042,Rancho Teja,4,1,4,3,1
17,Morelos,026,Tlayacapan,0043,Tezontlati,*,*,*,*,*
17,Morelos,026,Tlayacapan,0044,Unidad Habitacional Revolución XXI,34,14,32,8,10
17,Morelos,026,Tlayacapan,0046,Camino Real los Reyes,4,2,4,2,1
17,Morelos,026,Tlayacapan,0047,El Golán,167,75,151,20,30
17,Morelos,026,Tlayacapan,0048,Colonia el Partidor,45,21,44,17,15
17,Morelos,026,Tlayacapan,0049,La Mixtepec,13,4,12,4,1
17,Morelos,026,Tlayacapan,0050,Colonia Pala,32,9,30,13,7
17,Morelos,026,Tlayacapan,0051,Fraccionamiento Lomas del Paraíso del Sol,7,2,7,3,1
17,Morelos,026,Tlayacapan,0052,Colonia Jericó,120,7,112,39,7
17,Morelos,026,Tlayacapan,0053,Fraccionamiento Villas de San Juan,*,*,*,*,*
17,Morelos,026,Tlayacapan,0054,3 de Mayo,6,3,6,4,1
17,Morelos,026,Tlayacapan,0055,El Temazcal,4,2,4,3,3
17,Morelos,026,Tlayacapan,0056,La Loma,3,2,4,1,0
17,Morelos,026,Tlayacapan,0058,Xicotla,3,3,3,2,2
17,Morelos,026,Tlayacapan,0059,Colonia el Partidor (El Capulín),63,8,61,9,9
17,Morelos,026,Tlayacapan,0060,Maninaltepec,6,1,9,1,0
17,Morelos,026,Tlayacapan,0061,Huelpalcaltitla,*,*,*,*,*
17,Morelos,026,Tlayacapan,0062,Villa de Lobos,4,3,5,2,4
17,Morelos,026,Tlayacapan,9998,Localidades de una vivienda,4,3,5,1,1
17,Morelos,026,Tlayacapan,9999,Localidades de dos viviendas,5,1,6,0,1
17,Morelos,027,Totolapan,0000,Total del Municipio,3531,917,3140,1871,539
17,Morelos,027,Totolapan,0001,Totolapan,1907,532,1694,1036,333
17,Morelos,027,Totolapan,0002,Ahuatlán (Asunción Ahuatlán),226,33,207,121,33
17,Morelos,027,Totolapan,0003,La Cañada (San Sebastián),175,46,145,98,30
17,Morelos,027,Totolapan,0004,El Fuerte (San Miguel),102,16,89,47,6
17,Morelos,027,Totolapan,0005,Nepopualco,728,215,656,388,76
17,Morelos,027,Totolapan,0006,Villa Nicolás Zapata,108,4,75,51,5
17,Morelos,027,Totolapan,0007,Tepetlixpita,77,27,71,38,24
17,Morelos,027,Totolapan,0009,Paraíso del Conquistador,2,1,2,1,1
17,Morelos,027,Totolapan,0010,Fraccionamiento Palestina,9,5,9,7,4
17,Morelos,027,Totolapan,0012,El Crucero de Nepopualco,15,4,13,5,3
17,Morelos,027,Totolapan,0013,Colinas del Paraíso [Fraccionamiento],*,*,*,*,*
17,Morelos,027,Totolapan,0014,El Jagüey de las Marzanas,15,3,16,6,1
17,Morelos,027,Totolapan,0016,Rancho Buenavista (Hacienda de Buenavista),*,*,*,*,*
17,Morelos,027,Totolapan,0017,El Huejote,3,1,3,0,1
17,Morelos,027,Totolapan,0018,Rancho las Marzanas,*,*,*,*,*
17,Morelos,027,Totolapan,0019,Rancho los Durmientes,3,2,3,2,3
17,Morelos,027,Totolapan,0020,Zacatepec,0,0,0,0,0
17,Morelos,027,Totolapan,0021,Barrio San Marcos (El Moral),32,4,29,18,1
17,Morelos,027,Totolapan,0022,Rancho el Moral,3,0,3,1,1
17,Morelos,027,Totolapan,0024,Ninguno (Entrada a la ESCA),45,8,44,15,4
17,Morelos,027,Totolapan,0025,El Llanito,12,3,16,6,3
17,Morelos,027,Totolapan,0026,El Magueyal,*,*,*,*,*
17,Morelos,027,Totolapan,0028,Rancho Temecatitla,4,0,7,1,0
17,Morelos,027,Totolapan,0029,Axalco,6,2,6,1,2
17,Morelos,027,Totolapan,0030,Fraccionamiento Hacienda San Diego Huixtla,11,1,9,4,1
17,Morelos,027,Totolapan,0032,El Chilar,*,*,*,*,*
17,Morelos,027,Totolapan,0033,Rancho la Aurora,*,*,*,*,*
17,Morelos,027,Totolapan,0035,Ampliación la Purísima,42,7,35,23,4
17,Morelos,027,Totolapan,0037,El Entronque a Nepopualco,*,*,*,*,*
17,Morelos,027,Totolapan,9998,Localidades de una vivienda,2,1,4,1,1
17,Morelos,027,Totolapan,9999,Localidades de dos viviendas,4,2,4,1,2
17,Morelos,028,Xochitepec,0000,Total del Municipio,19515,9708,17513,6300,5999
17,Morelos,028,Xochitepec,0001,Xochitepec,6133,3577,5556,2461,2157
17,Morelos,028,Xochitepec,0002,Alpuyeca,2064,845,1706,552,473
17,Morelos,028,Xochitepec,0003,Atlacholoaya,1137,285,986,153,131
17,Morelos,028,Xochitepec,0005,Francisco Villa,460,225,416,125,160
17,Morelos,028,Xochitepec,0006,Chiconcuac,2082,1169,1836,702,725
17,Morelos,028,Xochitepec,0012,Palo Bolero,9,8,8,5,5
17,Morelos,028,Xochitepec,0015,Coaxcomac,55,21,46,24,15
17,Morelos,028,Xochitepec,0016,El Kilómetro 3,19,6,18,7,2
17,Morelos,028,Xochitepec,0018,Ampliación la Pintora,48,13,44,16,10
17,Morelos,028,Xochitepec,0020,El Pedregal,31,13,29,10,7
17,Morelos,028,Xochitepec,0021,Santa Fe,127,109,123,89,97
17,Morelos,028,Xochitepec,0029,Campo los Tamarindos (Los Cuartos),10,0,5,1,1
17,Morelos,028,Xochitepec,0030,Unidad Habitacional José María Morelos y Pavón,3080,1454,2798,830,718
17,Morelos,028,Xochitepec,0033,Unidad Piscícola Atlacholoaya,30,7,28,3,6
17,Morelos,028,Xochitepec,0034,Carretera a Atlacholoaya,92,21,81,17,18
17,Morelos,028,Xochitepec,0037,Campo el Burro,25,18,24,8,7
17,Morelos,028,Xochitepec,0039,Colonia el Crucero de Atlacholoaya,65,18,61,8,5
17,Morelos,028,Xochitepec,0040,El Crucero (El Kilómetro 100),8,6,8,5,1
17,Morelos,028,Xochitepec,0045,Campo Huitzilac,*,*,*,*,*
17,Morelos,028,Xochitepec,0046,Unidad Habitacional General Lázaro Cárdenas [Ingenio Emiliano Zapata],*,*,*,*,*
17,Morelos,028,Xochitepec,0048,Los Regadillos (El Carrizal),5,1,5,1,0
17,Morelos,028,Xochitepec,0051,Los Laureles (Barranca Ojo de Agua),20,7,19,9,1
17,Morelos,028,Xochitepec,0052,Ahitec,18,2,14,1,1
17,Morelos,028,Xochitepec,0055,El Paraíso [Trailer Park],12,5,12,3,2
17,Morelos,028,Xochitepec,0058,El Aguacate [Laboratorio],24,12,22,9,11
17,Morelos,028,Xochitepec,0059,El Anacahuite,6,3,6,1,2
17,Morelos,028,Xochitepec,0060,Atzunco,24,3,20,2,1
17,Morelos,028,Xochitepec,0062,Camino a la Ventana,21,4,19,4,4
17,Morelos,028,Xochitepec,0063,Campo Ameyalco,75,22,69,11,14
17,Morelos,028,Xochitepec,0064,Campo el Bolón,2,1,3,1,1
17,Morelos,028,Xochitepec,0067,Fraccionamiento los Laureles,285,199,282,112,151
17,Morelos,028,Xochitepec,0068,El Capiri (Las Palmas),44,11,27,10,7
17,Morelos,028,Xochitepec,0069,Colonia la Pintora,148,42,133,25,22
17,Morelos,028,Xochitepec,0070,Los Estanques,0,0,3,0,0
17,Morelos,028,Xochitepec,0071,La Guamuchilera,95,17,83,3,6
17,Morelos,028,Xochitepec,0072,Loma de Enmedio (Loma Bonita),3,1,2,2,0
17,Morelos,028,Xochitepec,0073,Loma el Encanto,56,8,53,8,7
17,Morelos,028,Xochitepec,0074,Loma del Tepehuaje,3,0,3,0,1
17,Morelos,028,Xochitepec,0075,Plan de Tlazala,7,2,6,2,1
17,Morelos,028,Xochitepec,0076,La Presa,4,0,3,1,0
17,Morelos,028,Xochitepec,0077,El Sámano,5,3,6,2,3
17,Morelos,028,Xochitepec,0078,Colonia Santa Cruz,30,8,27,1,5
17,Morelos,028,Xochitepec,0079,Colonia Ampliación 3 de Mayo,162,54,145,35,25
